Experiment,System,Region,SubjectID,Condition,Hemisphere,Effect_Size,Modality,Task
Experiment6,language,RIFGorb,072_KAN_syntshapes_11,S,R,0.2699625,auditory,task
Experiment6,language,RIFGorb,116_KAN_langsyntaxshapes_01,S,R,0.1891345,auditory,task
Experiment6,language,RIFGorb,117_KAN_langsyntaxshapes_02,S,R,0.862145,auditory,task
Experiment6,language,RIFGorb,118_KAN_syntshapes_03,S,R,1.5760695,auditory,task
Experiment6,language,RIFGorb,119_KAN_syntshapes_04,S,R,0.5692875,auditory,task
Experiment6,language,RIFGorb,122_KAN_langsyntaxshapes_05,S,R,1.09415,auditory,task
Experiment6,language,RIFGorb,123_KAN_syntshapes_06,S,R,0.776618,auditory,task
Experiment6,language,RIFGorb,126_KAN_langsyntaxshapes_07,S,R,-0.378436,auditory,task
Experiment6,language,RIFGorb,127_KAN_langsyntaxshapes_08,S,R,0.4481955,auditory,task
Experiment6,language,RIFGorb,129_KAN_langsyntaxshapes_09,S,R,-0.2537095,auditory,task
Experiment6,language,RIFGorb,130_KAN_syntshapes_10,S,R,0.246367,auditory,task
Experiment6,language,RIFGorb,131_KAN_syntshapes_12,S,R,-0.267742,auditory,task
Experiment6,language,RIFGorb,132_KAN_langsyntaxshapes_13,S,R,0.8245825,auditory,task
Experiment6,language,RIFG,072_KAN_syntshapes_11,S,R,0.567092,auditory,task
Experiment6,language,RIFG,116_KAN_langsyntaxshapes_01,S,R,0.817493,auditory,task
Experiment6,language,RIFG,117_KAN_langsyntaxshapes_02,S,R,0.718423,auditory,task
Experiment6,language,RIFG,118_KAN_syntshapes_03,S,R,-0.084759,auditory,task
Experiment6,language,RIFG,119_KAN_syntshapes_04,S,R,0.305794,auditory,task
Experiment6,language,RIFG,122_KAN_langsyntaxshapes_05,S,R,0.1653165,auditory,task
Experiment6,language,RIFG,123_KAN_syntshapes_06,S,R,0.6715435,auditory,task
Experiment6,language,RIFG,126_KAN_langsyntaxshapes_07,S,R,-0.3562775,auditory,task
Experiment6,language,RIFG,127_KAN_langsyntaxshapes_08,S,R,0.4577455,auditory,task
Experiment6,language,RIFG,129_KAN_langsyntaxshapes_09,S,R,0.013126,auditory,task
Experiment6,language,RIFG,130_KAN_syntshapes_10,S,R,-0.0699825,auditory,task
Experiment6,language,RIFG,131_KAN_syntshapes_12,S,R,-0.3745885,auditory,task
Experiment6,language,RIFG,132_KAN_langsyntaxshapes_13,S,R,0.5756945,auditory,task
Experiment6,language,RMFG,072_KAN_syntshapes_11,S,R,0.0924285,auditory,task
Experiment6,language,RMFG,116_KAN_langsyntaxshapes_01,S,R,2.853465,auditory,task
Experiment6,language,RMFG,117_KAN_langsyntaxshapes_02,S,R,-0.059909,auditory,task
Experiment6,language,RMFG,118_KAN_syntshapes_03,S,R,0.860961,auditory,task
Experiment6,language,RMFG,119_KAN_syntshapes_04,S,R,0.519262,auditory,task
Experiment6,language,RMFG,122_KAN_langsyntaxshapes_05,S,R,0.062441,auditory,task
Experiment6,language,RMFG,123_KAN_syntshapes_06,S,R,0.2437075,auditory,task
Experiment6,language,RMFG,126_KAN_langsyntaxshapes_07,S,R,1.775254,auditory,task
Experiment6,language,RMFG,127_KAN_langsyntaxshapes_08,S,R,0.6932165,auditory,task
Experiment6,language,RMFG,129_KAN_langsyntaxshapes_09,S,R,-0.0120475,auditory,task
Experiment6,language,RMFG,130_KAN_syntshapes_10,S,R,0.5649735,auditory,task
Experiment6,language,RMFG,131_KAN_syntshapes_12,S,R,-0.407661,auditory,task
Experiment6,language,RMFG,132_KAN_langsyntaxshapes_13,S,R,1.5740055,auditory,task
Experiment6,language,RAntTemp,072_KAN_syntshapes_11,S,R,0.3895405,auditory,task
Experiment6,language,RAntTemp,116_KAN_langsyntaxshapes_01,S,R,1.8024205,auditory,task
Experiment6,language,RAntTemp,117_KAN_langsyntaxshapes_02,S,R,0.473138,auditory,task
Experiment6,language,RAntTemp,118_KAN_syntshapes_03,S,R,0.719723,auditory,task
Experiment6,language,RAntTemp,119_KAN_syntshapes_04,S,R,0.5355415,auditory,task
Experiment6,language,RAntTemp,122_KAN_langsyntaxshapes_05,S,R,1.2571205,auditory,task
Experiment6,language,RAntTemp,123_KAN_syntshapes_06,S,R,0.6805875,auditory,task
Experiment6,language,RAntTemp,126_KAN_langsyntaxshapes_07,S,R,0.1442635,auditory,task
Experiment6,language,RAntTemp,127_KAN_langsyntaxshapes_08,S,R,0.342417,auditory,task
Experiment6,language,RAntTemp,129_KAN_langsyntaxshapes_09,S,R,0.13424,auditory,task
Experiment6,language,RAntTemp,130_KAN_syntshapes_10,S,R,0.2300525,auditory,task
Experiment6,language,RAntTemp,131_KAN_syntshapes_12,S,R,0.0644605,auditory,task
Experiment6,language,RAntTemp,132_KAN_langsyntaxshapes_13,S,R,1.689265,auditory,task
Experiment6,language,RPostTemp,072_KAN_syntshapes_11,S,R,1.1407805,auditory,task
Experiment6,language,RPostTemp,116_KAN_langsyntaxshapes_01,S,R,1.630983,auditory,task
Experiment6,language,RPostTemp,117_KAN_langsyntaxshapes_02,S,R,0.94218,auditory,task
Experiment6,language,RPostTemp,118_KAN_syntshapes_03,S,R,1.287365,auditory,task
Experiment6,language,RPostTemp,119_KAN_syntshapes_04,S,R,1.482456,auditory,task
Experiment6,language,RPostTemp,122_KAN_langsyntaxshapes_05,S,R,0.4062705,auditory,task
Experiment6,language,RPostTemp,123_KAN_syntshapes_06,S,R,0.8773115,auditory,task
Experiment6,language,RPostTemp,126_KAN_langsyntaxshapes_07,S,R,0.493921,auditory,task
Experiment6,language,RPostTemp,127_KAN_langsyntaxshapes_08,S,R,0.372653,auditory,task
Experiment6,language,RPostTemp,129_KAN_langsyntaxshapes_09,S,R,0.245648,auditory,task
Experiment6,language,RPostTemp,130_KAN_syntshapes_10,S,R,0.451938,auditory,task
Experiment6,language,RPostTemp,131_KAN_syntshapes_12,S,R,0.7536655,auditory,task
Experiment6,language,RPostTemp,132_KAN_langsyntaxshapes_13,S,R,1.2286455,auditory,task
Experiment7,MD,LH_postParietal,050_FED_20150916b_3T2,S,L,0.158074,visual,task
Experiment7,MD,LH_postParietal,101_KAN_lingviol_09,S,L,0.152832,visual,task
Experiment7,MD,LH_postParietal,107_KAN_lingviol_04,S,L,-1.216456,visual,task
Experiment7,MD,LH_postParietal,109_KAN_lingviol_05,S,L,0.087132,visual,task
Experiment7,MD,LH_postParietal,110_KAN_lingviol_07,S,L,-0.114477,visual,task
Experiment7,MD,LH_postParietal,111_KAN_lingviol_08,S,L,0.34438,visual,task
Experiment7,MD,LH_postParietal,127_FED_20150918a_3T1,S,L,0.316906,visual,task
Experiment7,MD,LH_postParietal,189_FED_20150916a_3T2,S,L,0.229855,visual,task
Experiment7,MD,LH_postParietal,199_FED_20160711c_3T1,S,L,0.334738,visual,task
Experiment7,MD,LH_postParietal,214_FED_20150917a_3T2,S,L,0.678712,visual,task
Experiment7,MD,LH_postParietal,252_FED_20160317a_3T1,S,L,0.118723,visual,task
Experiment7,MD,LH_postParietal,290_FED_20160906c_3T2,S,L,-0.03834,visual,task
Experiment7,MD,LH_postParietal,301_FED_20160908b_3T1,S,L,-0.062579,visual,task
Experiment7,MD,LH_postParietal,320_FED_20150918c_3T1,S,L,0.253258,visual,task
Experiment7,MD,LH_postParietal,326_FED_20150918b_3T1,S,L,0.099084,visual,task
Experiment7,MD,LH_postParietal,343_FED_20160907c_3T2,S,L,0.222513,visual,task
Experiment7,MD,LH_postParietal,407_FED_20160616a_3T2,S,L,0.187904,visual,task
Experiment7,MD,LH_postParietal,414_FED_20160711b_3T1,S,L,0.337349,visual,task
Experiment7,MD,LH_postParietal,428_FED_20160906a_3T2,S,L,-0.651666,visual,task
Experiment7,MD,LH_postParietal,429_FED_20160906b_3T2,S,L,0.16161,visual,task
Experiment7,MD,LH_postParietal,430_FED_20160906d_3T2,S,L,0.811204,visual,task
Experiment7,MD,LH_postParietal,431_FED_20160907d_3T2,S,L,0.369768,visual,task
Experiment7,MD,LH_midParietal,050_FED_20150916b_3T2,S,L,-0.288604,visual,task
Experiment7,MD,LH_midParietal,101_KAN_lingviol_09,S,L,0.329225,visual,task
Experiment7,MD,LH_midParietal,107_KAN_lingviol_04,S,L,-1.113111,visual,task
Experiment7,MD,LH_midParietal,109_KAN_lingviol_05,S,L,-0.300205,visual,task
Experiment7,MD,LH_midParietal,110_KAN_lingviol_07,S,L,-0.141272,visual,task
Experiment7,MD,LH_midParietal,111_KAN_lingviol_08,S,L,-0.013834,visual,task
Experiment7,MD,LH_midParietal,127_FED_20150918a_3T1,S,L,0.533642,visual,task
Experiment7,MD,LH_midParietal,189_FED_20150916a_3T2,S,L,-0.07889,visual,task
Experiment7,MD,LH_midParietal,199_FED_20160711c_3T1,S,L,-0.168519,visual,task
Experiment7,MD,LH_midParietal,214_FED_20150917a_3T2,S,L,0.343885,visual,task
Experiment7,MD,LH_midParietal,252_FED_20160317a_3T1,S,L,0.166013,visual,task
Experiment7,MD,LH_midParietal,290_FED_20160906c_3T2,S,L,-0.288361,visual,task
Experiment7,MD,LH_midParietal,301_FED_20160908b_3T1,S,L,0.299223,visual,task
Experiment7,MD,LH_midParietal,320_FED_20150918c_3T1,S,L,0.038794,visual,task
Experiment7,MD,LH_midParietal,326_FED_20150918b_3T1,S,L,0.0579,visual,task
Experiment7,MD,LH_midParietal,343_FED_20160907c_3T2,S,L,0.065142,visual,task
Experiment7,MD,LH_midParietal,407_FED_20160616a_3T2,S,L,-0.02264,visual,task
Experiment7,MD,LH_midParietal,414_FED_20160711b_3T1,S,L,0.500347,visual,task
Experiment7,MD,LH_midParietal,428_FED_20160906a_3T2,S,L,-0.295574,visual,task
Experiment7,MD,LH_midParietal,429_FED_20160906b_3T2,S,L,-0.379038,visual,task
Experiment7,MD,LH_midParietal,430_FED_20160906d_3T2,S,L,0.823544,visual,task
Experiment7,MD,LH_midParietal,431_FED_20160907d_3T2,S,L,-0.09697,visual,task
Experiment7,MD,LH_antParietal,050_FED_20150916b_3T2,S,L,0.015141,visual,task
Experiment7,MD,LH_antParietal,101_KAN_lingviol_09,S,L,0.274524,visual,task
Experiment7,MD,LH_antParietal,107_KAN_lingviol_04,S,L,-0.326795,visual,task
Experiment7,MD,LH_antParietal,109_KAN_lingviol_05,S,L,0.103301,visual,task
Experiment7,MD,LH_antParietal,110_KAN_lingviol_07,S,L,0.052556,visual,task
Experiment7,MD,LH_antParietal,111_KAN_lingviol_08,S,L,0.365071,visual,task
Experiment7,MD,LH_antParietal,127_FED_20150918a_3T1,S,L,0.237148,visual,task
Experiment7,MD,LH_antParietal,189_FED_20150916a_3T2,S,L,-0.053336,visual,task
Experiment7,MD,LH_antParietal,199_FED_20160711c_3T1,S,L,0.161734,visual,task
Experiment7,MD,LH_antParietal,214_FED_20150917a_3T2,S,L,0.245319,visual,task
Experiment7,MD,LH_antParietal,252_FED_20160317a_3T1,S,L,-0.325684,visual,task
Experiment7,MD,LH_antParietal,290_FED_20160906c_3T2,S,L,-0.060581,visual,task
Experiment7,MD,LH_antParietal,301_FED_20160908b_3T1,S,L,0.11012,visual,task
Experiment7,MD,LH_antParietal,320_FED_20150918c_3T1,S,L,0.278149,visual,task
Experiment7,MD,LH_antParietal,326_FED_20150918b_3T1,S,L,0.013536,visual,task
Experiment7,MD,LH_antParietal,343_FED_20160907c_3T2,S,L,0.193859,visual,task
Experiment7,MD,LH_antParietal,407_FED_20160616a_3T2,S,L,0.097208,visual,task
Experiment7,MD,LH_antParietal,414_FED_20160711b_3T1,S,L,0.15665,visual,task
Experiment7,MD,LH_antParietal,428_FED_20160906a_3T2,S,L,-0.008678,visual,task
Experiment7,MD,LH_antParietal,429_FED_20160906b_3T2,S,L,0.040493,visual,task
Experiment7,MD,LH_antParietal,430_FED_20160906d_3T2,S,L,1.080166,visual,task
Experiment7,MD,LH_antParietal,431_FED_20160907d_3T2,S,L,0.125063,visual,task
Experiment7,MD,LH_supFrontal,050_FED_20150916b_3T2,S,L,-0.20918,visual,task
Experiment7,MD,LH_supFrontal,101_KAN_lingviol_09,S,L,0.387867,visual,task
Experiment7,MD,LH_supFrontal,107_KAN_lingviol_04,S,L,-0.210361,visual,task
Experiment7,MD,LH_supFrontal,109_KAN_lingviol_05,S,L,-0.021041,visual,task
Experiment7,MD,LH_supFrontal,110_KAN_lingviol_07,S,L,0.257225,visual,task
Experiment7,MD,LH_supFrontal,111_KAN_lingviol_08,S,L,1.012941,visual,task
Experiment7,MD,LH_supFrontal,127_FED_20150918a_3T1,S,L,0.33438,visual,task
Experiment7,MD,LH_supFrontal,189_FED_20150916a_3T2,S,L,-0.185127,visual,task
Experiment7,MD,LH_supFrontal,199_FED_20160711c_3T1,S,L,0.224654,visual,task
Experiment7,MD,LH_supFrontal,214_FED_20150917a_3T2,S,L,0.468573,visual,task
Experiment7,MD,LH_supFrontal,252_FED_20160317a_3T1,S,L,-0.222565,visual,task
Experiment7,MD,LH_supFrontal,290_FED_20160906c_3T2,S,L,-0.072788,visual,task
Experiment7,MD,LH_supFrontal,301_FED_20160908b_3T1,S,L,0.015445,visual,task
Experiment7,MD,LH_supFrontal,320_FED_20150918c_3T1,S,L,0.768272,visual,task
Experiment7,MD,LH_supFrontal,326_FED_20150918b_3T1,S,L,0.51208,visual,task
Experiment7,MD,LH_supFrontal,343_FED_20160907c_3T2,S,L,0.754689,visual,task
Experiment7,MD,LH_supFrontal,407_FED_20160616a_3T2,S,L,0.972927,visual,task
Experiment7,MD,LH_supFrontal,414_FED_20160711b_3T1,S,L,0.236982,visual,task
Experiment7,MD,LH_supFrontal,428_FED_20160906a_3T2,S,L,-0.176656,visual,task
Experiment7,MD,LH_supFrontal,429_FED_20160906b_3T2,S,L,0.441312,visual,task
Experiment7,MD,LH_supFrontal,430_FED_20160906d_3T2,S,L,0.835011,visual,task
Experiment7,MD,LH_supFrontal,431_FED_20160907d_3T2,S,L,0.153158,visual,task
Experiment7,MD,LH_Precentral_A_precG,050_FED_20150916b_3T2,S,L,0.197405,visual,task
Experiment7,MD,LH_Precentral_A_precG,101_KAN_lingviol_09,S,L,0.538975,visual,task
Experiment7,MD,LH_Precentral_A_precG,107_KAN_lingviol_04,S,L,-0.185326,visual,task
Experiment7,MD,LH_Precentral_A_precG,109_KAN_lingviol_05,S,L,0.503726,visual,task
Experiment7,MD,LH_Precentral_A_precG,110_KAN_lingviol_07,S,L,0.434515,visual,task
Experiment7,MD,LH_Precentral_A_precG,111_KAN_lingviol_08,S,L,0.661305,visual,task
Experiment7,MD,LH_Precentral_A_precG,127_FED_20150918a_3T1,S,L,0.410328,visual,task
Experiment7,MD,LH_Precentral_A_precG,189_FED_20150916a_3T2,S,L,0.050686,visual,task
Experiment7,MD,LH_Precentral_A_precG,199_FED_20160711c_3T1,S,L,1.018114,visual,task
Experiment7,MD,LH_Precentral_A_precG,214_FED_20150917a_3T2,S,L,0.545959,visual,task
Experiment7,MD,LH_Precentral_A_precG,252_FED_20160317a_3T1,S,L,-0.369787,visual,task
Experiment7,MD,LH_Precentral_A_precG,290_FED_20160906c_3T2,S,L,-0.324681,visual,task
Experiment7,MD,LH_Precentral_A_precG,301_FED_20160908b_3T1,S,L,0.098966,visual,task
Experiment7,MD,LH_Precentral_A_precG,320_FED_20150918c_3T1,S,L,0.262706,visual,task
Experiment7,MD,LH_Precentral_A_precG,326_FED_20150918b_3T1,S,L,0.216897,visual,task
Experiment7,MD,LH_Precentral_A_precG,343_FED_20160907c_3T2,S,L,0.347117,visual,task
Experiment7,MD,LH_Precentral_A_precG,407_FED_20160616a_3T2,S,L,0.307301,visual,task
Experiment7,MD,LH_Precentral_A_precG,414_FED_20160711b_3T1,S,L,0.383534,visual,task
Experiment7,MD,LH_Precentral_A_precG,428_FED_20160906a_3T2,S,L,-0.158462,visual,task
Experiment7,MD,LH_Precentral_A_precG,429_FED_20160906b_3T2,S,L,0.403833,visual,task
Experiment7,MD,LH_Precentral_A_precG,430_FED_20160906d_3T2,S,L,0.58858,visual,task
Experiment7,MD,LH_Precentral_A_precG,431_FED_20160907d_3T2,S,L,0.203724,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,050_FED_20150916b_3T2,S,L,0.112808,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,101_KAN_lingviol_09,S,L,1.002559,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,107_KAN_lingviol_04,S,L,0.043073,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,109_KAN_lingviol_05,S,L,0.225412,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,110_KAN_lingviol_07,S,L,0.525035,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,111_KAN_lingviol_08,S,L,0.520747,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,127_FED_20150918a_3T1,S,L,0.553276,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,189_FED_20150916a_3T2,S,L,0.089126,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,199_FED_20160711c_3T1,S,L,0.742752,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,214_FED_20150917a_3T2,S,L,0.686057,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,252_FED_20160317a_3T1,S,L,0.272906,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,290_FED_20160906c_3T2,S,L,0.004353,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,301_FED_20160908b_3T1,S,L,0.378155,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,320_FED_20150918c_3T1,S,L,0.722415,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,326_FED_20150918b_3T1,S,L,0.053307,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,343_FED_20160907c_3T2,S,L,0.479575,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,407_FED_20160616a_3T2,S,L,0.435976,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,414_FED_20160711b_3T1,S,L,0.404086,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,428_FED_20160906a_3T2,S,L,-0.347527,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,429_FED_20160906b_3T2,S,L,-0.041724,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,430_FED_20160906d_3T2,S,L,1.035479,visual,task
Experiment7,MD,LH_Precentral_B_IFGop,431_FED_20160907d_3T2,S,L,0.207415,visual,task
Experiment7,MD,LH_midFrontal,050_FED_20150916b_3T2,S,L,-0.31276,visual,task
Experiment7,MD,LH_midFrontal,101_KAN_lingviol_09,S,L,0.179546,visual,task
Experiment7,MD,LH_midFrontal,107_KAN_lingviol_04,S,L,-0.391729,visual,task
Experiment7,MD,LH_midFrontal,109_KAN_lingviol_05,S,L,-0.637126,visual,task
Experiment7,MD,LH_midFrontal,110_KAN_lingviol_07,S,L,0.231845,visual,task
Experiment7,MD,LH_midFrontal,111_KAN_lingviol_08,S,L,0.767691,visual,task
Experiment7,MD,LH_midFrontal,127_FED_20150918a_3T1,S,L,0.321507,visual,task
Experiment7,MD,LH_midFrontal,189_FED_20150916a_3T2,S,L,-0.895661,visual,task
Experiment7,MD,LH_midFrontal,199_FED_20160711c_3T1,S,L,0.506929,visual,task
Experiment7,MD,LH_midFrontal,214_FED_20150917a_3T2,S,L,0.314338,visual,task
Experiment7,MD,LH_midFrontal,252_FED_20160317a_3T1,S,L,0.669554,visual,task
Experiment7,MD,LH_midFrontal,290_FED_20160906c_3T2,S,L,-0.182527,visual,task
Experiment7,MD,LH_midFrontal,301_FED_20160908b_3T1,S,L,0.238312,visual,task
Experiment7,MD,LH_midFrontal,320_FED_20150918c_3T1,S,L,0.13613,visual,task
Experiment7,MD,LH_midFrontal,326_FED_20150918b_3T1,S,L,0.113889,visual,task
Experiment7,MD,LH_midFrontal,343_FED_20160907c_3T2,S,L,0.051775,visual,task
Experiment7,MD,LH_midFrontal,407_FED_20160616a_3T2,S,L,-0.013383,visual,task
Experiment7,MD,LH_midFrontal,414_FED_20160711b_3T1,S,L,0.467783,visual,task
Experiment7,MD,LH_midFrontal,428_FED_20160906a_3T2,S,L,-0.327386,visual,task
Experiment7,MD,LH_midFrontal,429_FED_20160906b_3T2,S,L,0.418028,visual,task
Experiment7,MD,LH_midFrontal,430_FED_20160906d_3T2,S,L,1.013352,visual,task
Experiment7,MD,LH_midFrontal,431_FED_20160907d_3T2,S,L,0.170377,visual,task
Experiment7,MD,LH_midFrontalOrb,050_FED_20150916b_3T2,S,L,-0.682689,visual,task
Experiment7,MD,LH_midFrontalOrb,101_KAN_lingviol_09,S,L,-0.212486,visual,task
Experiment7,MD,LH_midFrontalOrb,107_KAN_lingviol_04,S,L,-1.211815,visual,task
Experiment7,MD,LH_midFrontalOrb,109_KAN_lingviol_05,S,L,-0.729026,visual,task
Experiment7,MD,LH_midFrontalOrb,110_KAN_lingviol_07,S,L,-0.10836,visual,task
Experiment7,MD,LH_midFrontalOrb,111_KAN_lingviol_08,S,L,0.25789,visual,task
Experiment7,MD,LH_midFrontalOrb,127_FED_20150918a_3T1,S,L,-0.336771,visual,task
Experiment7,MD,LH_midFrontalOrb,189_FED_20150916a_3T2,S,L,-1.39525,visual,task
Experiment7,MD,LH_midFrontalOrb,199_FED_20160711c_3T1,S,L,-0.62404,visual,task
Experiment7,MD,LH_midFrontalOrb,214_FED_20150917a_3T2,S,L,0.041332,visual,task
Experiment7,MD,LH_midFrontalOrb,252_FED_20160317a_3T1,S,L,0.837626,visual,task
Experiment7,MD,LH_midFrontalOrb,290_FED_20160906c_3T2,S,L,0.225624,visual,task
Experiment7,MD,LH_midFrontalOrb,301_FED_20160908b_3T1,S,L,-0.624796,visual,task
Experiment7,MD,LH_midFrontalOrb,320_FED_20150918c_3T1,S,L,-0.654921,visual,task
Experiment7,MD,LH_midFrontalOrb,326_FED_20150918b_3T1,S,L,-0.348053,visual,task
Experiment7,MD,LH_midFrontalOrb,343_FED_20160907c_3T2,S,L,-0.098054,visual,task
Experiment7,MD,LH_midFrontalOrb,407_FED_20160616a_3T2,S,L,0.368267,visual,task
Experiment7,MD,LH_midFrontalOrb,414_FED_20160711b_3T1,S,L,0.365161,visual,task
Experiment7,MD,LH_midFrontalOrb,428_FED_20160906a_3T2,S,L,-0.628211,visual,task
Experiment7,MD,LH_midFrontalOrb,429_FED_20160906b_3T2,S,L,-0.810992,visual,task
Experiment7,MD,LH_midFrontalOrb,430_FED_20160906d_3T2,S,L,0.81304,visual,task
Experiment7,MD,LH_midFrontalOrb,431_FED_20160907d_3T2,S,L,-0.494444,visual,task
Experiment7,MD,LH_insula,050_FED_20150916b_3T2,S,L,0.00695,visual,task
Experiment7,MD,LH_insula,101_KAN_lingviol_09,S,L,0.392937,visual,task
Experiment7,MD,LH_insula,107_KAN_lingviol_04,S,L,0.344913,visual,task
Experiment7,MD,LH_insula,109_KAN_lingviol_05,S,L,0.671085,visual,task
Experiment7,MD,LH_insula,110_KAN_lingviol_07,S,L,0.192401,visual,task
Experiment7,MD,LH_insula,111_KAN_lingviol_08,S,L,0.898438,visual,task
Experiment7,MD,LH_insula,127_FED_20150918a_3T1,S,L,0.731531,visual,task
Experiment7,MD,LH_insula,189_FED_20150916a_3T2,S,L,0.04104,visual,task
Experiment7,MD,LH_insula,199_FED_20160711c_3T1,S,L,0.59884,visual,task
Experiment7,MD,LH_insula,214_FED_20150917a_3T2,S,L,0.785901,visual,task
Experiment7,MD,LH_insula,252_FED_20160317a_3T1,S,L,0.261811,visual,task
Experiment7,MD,LH_insula,290_FED_20160906c_3T2,S,L,0.11833,visual,task
Experiment7,MD,LH_insula,301_FED_20160908b_3T1,S,L,0.258768,visual,task
Experiment7,MD,LH_insula,320_FED_20150918c_3T1,S,L,0.289472,visual,task
Experiment7,MD,LH_insula,326_FED_20150918b_3T1,S,L,0.294003,visual,task
Experiment7,MD,LH_insula,343_FED_20160907c_3T2,S,L,0.294781,visual,task
Experiment7,MD,LH_insula,407_FED_20160616a_3T2,S,L,0.415297,visual,task
Experiment7,MD,LH_insula,414_FED_20160711b_3T1,S,L,0.506487,visual,task
Experiment7,MD,LH_insula,428_FED_20160906a_3T2,S,L,-0.298049,visual,task
Experiment7,MD,LH_insula,429_FED_20160906b_3T2,S,L,-0.202129,visual,task
Experiment7,MD,LH_insula,430_FED_20160906d_3T2,S,L,0.622188,visual,task
Experiment7,MD,LH_insula,431_FED_20160907d_3T2,S,L,0.10943,visual,task
Experiment7,MD,LH_medialFrontal,050_FED_20150916b_3T2,S,L,-0.383152,visual,task
Experiment7,MD,LH_medialFrontal,101_KAN_lingviol_09,S,L,0.777493,visual,task
Experiment7,MD,LH_medialFrontal,107_KAN_lingviol_04,S,L,-0.311951,visual,task
Experiment7,MD,LH_medialFrontal,109_KAN_lingviol_05,S,L,-0.134263,visual,task
Experiment7,MD,LH_medialFrontal,110_KAN_lingviol_07,S,L,0.295685,visual,task
Experiment7,MD,LH_medialFrontal,111_KAN_lingviol_08,S,L,0.450605,visual,task
